========================================================
       MARATHON 28,000,000 RUNS PERFORMANCE LOG         
========================================================
Run_Index	Scalar_ns	AVX2_ns	Speedup
1043	57866	49744	1.16x
1044	40602	36467	1.11x
1045	40715	35845	1.14x
1046	40654	35853	1.13x
1047	40593	35916	1.13x
1048	40594	35880	1.13x
1049	40580	35919	1.13x
1050	40566	35951	1.13x
1051	40564	35925	1.13x
1052	40590	43228	0.94x
1053	39950	35440	1.13x
1054	39820	36094	1.10x
1055	39889	36026	1.11x
1056	39889	35979	1.11x
1057	39820	35936	1.11x
1058	39816	35412	1.12x
1059	39778	35959	1.11x
1060	39837	35976	1.11x
1061	39877	35299	1.13x
1062	39846	35344	1.13x
1063	39827	35365	1.13x
1064	39848	35331	1.13x
1065	39789	36029	1.10x
1066	39856	35969	1.11x
1067	39816	35457	1.12x
1068	39868	35957	1.11x
1069	39830	35294	1.13x
1070	39895	35365	1.13x
1071	39868	35301	1.13x
1072	39815	35390	1.13x
1073	39824	35313	1.13x
1074	39870	35984	1.11x
1075	39826	35324	1.13x
1076	39887	36007	1.11x
1077	39829	36006	1.11x
1078	39843	35310	1.13x
1079	39868	35317	1.13x
1080	39824	35400	1.12x
1081	39817	35269	1.13x
1082	39831	35357	1.13x
1083	39833	36009	1.11x
1084	39828	35360	1.13x
1085	80523	41962	1.92x
1086	57564	50434	1.14x
1087	40608	35879	1.13x
1088	40593	35913	1.13x
1089	40530	35914	1.13x
1090	40618	35895	1.13x
1091	40687	36482	1.12x
1092	40592	35854	1.13x
1093	40609	35941	1.13x
1094	40653	35848	1.13x
1095	40602	35884	1.13x
1096	40622	36474	1.11x
1097	40595	58516	0.69x
1098	63152	72906	0.87x
1099	87041	43810	1.99x
1100	55977	35955	1.56x
1101	40673	36504	1.11x
1102	40632	36488	1.11x
1103	40575	35981	1.13x
1104	40608	35875	1.13x
1105	40591	35898	1.13x
1106	40618	35887	1.13x
1107	40651	35868	1.13x
1108	40597	35838	1.13x
1109	40585	35912	1.13x
1110	40551	35899	1.13x
1111	40554	36482	1.11x
1112	40659	36414	1.12x
1113	40687	36391	1.12x
1114	53307	35975	1.48x
1115	40637	36495	1.11x
1116	40619	36476	1.11x
1117	40568	35868	1.13x
1118	40599	35933	1.13x
1119	40605	36418	1.11x
1120	40650	36447	1.12x
1121	40624	36522	1.11x
1122	40651	35894	1.13x
1123	40623	36505	1.11x
1124	40580	36458	1.11x
1125	40674	36431	1.12x
1126	40647	35906	1.13x
1127	40560	35845	1.13x
1128	40601	35927	1.13x
1129	40571	35868	1.13x
1130	40688	35846	1.14x
1131	40676	35911	1.13x
1132	40603	35899	1.13x
1133	40523	35912	1.13x
1134	40523	36434	1.11x
1135	40628	36403	1.12x
1136	40632	36437	1.12x
1137	40591	35952	1.13x
1138	40594	35948	1.13x
1139	40604	36473	1.11x
1140	40679	36458	1.12x
1141	40636	35821	1.13x
1142	40559	35934	1.13x
1143	40605	36473	1.11x
1144	40582	35888	1.13x
1145	47397	54325	0.87x
1146	45429	71972	0.63x
1147	47443	41946	1.13x
1148	47416	41953	1.13x
1149	47365	42522	1.11x
1150	47354	41815	1.13x
1151	47289	41862	1.13x
1152	47403	41890	1.13x
1153	47339	55428	0.85x
1154	45407	40205	1.13x
1155	45455	40297	1.13x
1156	45510	40891	1.11x
1157	45510	40778	1.12x
1158	45531	40105	1.14x
1159	45489	40788	1.12x
1160	45451	40849	1.11x
1161	45465	40259	1.13x
1162	45483	40267	1.13x
1163	45493	40218	1.13x
1164	45494	40795	1.12x
1165	45424	40855	1.11x
1166	45436	40154	1.13x
1167	45495	40238	1.13x
1168	45479	40151	1.13x
1169	45455	40239	1.13x
1170	45447	40195	1.13x
1171	45474	40156	1.13x
1172	45456	40834	1.11x
1173	45567	40793	1.12x
1174	45466	40825	1.11x
1175	45554	40763	1.12x
1176	45476	40127	1.13x
1177	45437	40221	1.13x
1178	45497	40256	1.13x
1179	45424	40133	1.13x
1180	45526	40863	1.11x
1181	62834	53849	1.17x
1182	46225	41188	1.12x
1183	46470	51991	0.89x
1184	45602	41775	1.09x
1185	45665	41180	1.11x
1186	45859	51037	0.90x
1187	54988	35948	1.53x
1188	58887	54569	1.08x
1189	57476	35824	1.60x
1190	40610	36530	1.11x
1191	40605	35890	1.13x
1192	40564	36484	1.11x
1193	40614	35935	1.13x
1194	40620	35978	1.13x
1195	40594	36505	1.11x
1196	40559	36443	1.11x
1197	40647	36467	1.11x
1198	40653	36483	1.11x
1199	40623	36440	1.11x
1200	40622	35980	1.13x
1201	40605	35981	1.13x
1202	40659	35948	1.13x
1203	40567	35868	1.13x
1204	40599	35849	1.13x
1205	40660	35922	1.13x
1206	40604	36416	1.12x
1207	40625	35890	1.13x
1208	40587	36411	1.11x
1209	40671	36475	1.12x
1210	40605	36426	1.11x
1211	40598	35886	1.13x
1212	40569	35888	1.13x
1213	40520	36426	1.11x
1214	40710	36447	1.12x
1215	40638	36427	1.12x
1216	40592	35882	1.13x
1217	40596	35917	1.13x
1218	40657	36506	1.11x
1219	40615	36549	1.11x
1220	40622	35817	1.13x
1221	40633	36553	1.11x
1222	40637	35842	1.13x
1223	40552	35891	1.13x
1224	40583	55241	0.73x
1225	47321	41907	1.13x
1226	47394	56726	0.84x
1227	45943	40606	1.13x
1228	45534	51440	0.89x
1229	54619	35942	1.52x
1230	40673	36490	1.11x
1231	40654	36519	1.11x
1232	40621	36420	1.12x
1233	40613	36506	1.11x
1234	64240	41814	1.54x
1235	63940	41966	1.52x
1236	47442	41886	1.13x
1237	47365	41932	1.13x
1238	47266	42687	1.11x
1239	47394	41906	1.13x
1240	47313	42504	1.11x
1241	47350	42581	1.11x
1242	60922	40169	1.52x
1243	45555	40788	1.12x
1244	45473	40808	1.11x
1245	45459	40903	1.11x
1246	45403	40835	1.11x
1247	45470	114785	0.40x
1248	45574	40244	1.13x
1249	45495	40319	1.13x
1250	45465	40224	1.13x
1251	45520	40241	1.13x
1252	45518	40171	1.13x
1253	45545	40166	1.13x
1254	45468	40855	1.11x
1255	45517	40861	1.11x
1256	45465	40208	1.13x
1257	45475	40763	1.12x
1258	45515	40250	1.13x
1259	45536	40888	1.11x
1260	45599	40722	1.12x
1261	45538	40168	1.13x
1262	45544	40240	1.13x
1263	45502	40199	1.13x
1264	45450	40275	1.13x
1265	45413	40261	1.13x
1266	45469	40218	1.13x
1267	45498	46852	0.97x
1268	45579	40293	1.13x
1269	45501	40195	1.13x
1270	45548	40270	1.13x
1271	45482	40184	1.13x
1272	45416	40290	1.13x
1273	45448	40265	1.13x
1274	45496	40877	1.11x
1275	45523	40889	1.11x
1276	45533	40084	1.14x
1277	55524	40356	1.38x
1278	45572	40964	1.11x
1279	45480	40778	1.12x
1280	45543	40243	1.13x
1281	45467	40226	1.13x
1282	45501	40126	1.13x
1283	45453	40899	1.11x
1284	45507	40226	1.13x
1285	45463	40330	1.13x
1286	45466	40901	1.11x
1287	45553	40267	1.13x
1288	45588	40225	1.13x
1289	45434	40783	1.11x
1290	45391	44231	1.03x
1291	45522	40272	1.13x
1292	45469	40130	1.13x
1293	45462	40943	1.11x
1294	45523	40760	1.12x
1295	45444	40222	1.13x
1296	45490	40798	1.12x
1297	45530	49048	0.93x
1298	53271	40290	1.32x
1299	45500	40897	1.11x
1300	45503	40786	1.12x
1301	45535	40152	1.13x
1302	45549	40853	1.11x
1303	45494	40142	1.13x
1304	45463	40273	1.13x
1305	45464	40865	1.11x
1306	45441	40849	1.11x
1307	45512	40123	1.13x
1308	45617	40167	1.14x
1309	45503	40848	1.11x
1310	45555	40847	1.12x
1311	45456	40884	1.11x
1312	45459	40912	1.11x
1313	45446	40228	1.13x
1314	45510	40860	1.11x
1315	45518	40169	1.13x
1316	45453	40123	1.13x
1317	45564	40186	1.13x
1318	45470	40218	1.13x
1319	45446	40145	1.13x
1320	54628	51683	1.06x
1321	42191	37179	1.13x
1322	40595	36015	1.13x
1323	40579	36562	1.11x
1324	40565	35916	1.13x
1325	40622	35935	1.13x
1326	40645	35899	1.13x
1327	40623	36512	1.11x
1328	40557	35819	1.13x
1329	40597	35953	1.13x
1330	40660	35867	1.13x
1331	40569	35842	1.13x
1332	40595	36479	1.11x
1333	40601	35895	1.13x
1334	40597	36475	1.11x
1335	40572	36477	1.11x
1336	40629	35882	1.13x
1337	40519	36474	1.11x
1338	40634	35873	1.13x
1339	40541	36564	1.11x
1340	40666	35961	1.13x
1341	40575	36440	1.11x
1342	40686	36457	1.12x
1343	40571	35943	1.13x
1344	40601	35951	1.13x
1345	40634	36520	1.11x
1346	40543	35868	1.13x
1347	40570	36473	1.11x
1348	40561	36482	1.11x
1349	40601	36476	1.11x
1350	40600	36380	1.12x
1351	40600	35830	1.13x
1352	40573	35943	1.13x
1353	40538	36513	1.11x
1354	40583	35889	1.13x
1355	40608	36534	1.11x
1356	40641	36470	1.11x
1357	40541	36527	1.11x
1358	40640	35913	1.13x
1359	40573	35839	1.13x
1360	40666	35971	1.13x
1361	40569	36463	1.11x
1362	40593	35970	1.13x
1363	40671	35868	1.13x
1364	40531	35885	1.13x
1365	40594	36441	1.11x
1366	40577	35904	1.13x
1367	40608	36500	1.11x
1368	64585	40259	1.60x
1369	39877	35341	1.13x
1370	39833	35936	1.11x
1371	39855	35980	1.11x
1372	39853	35965	1.11x
1373	39844	35292	1.13x
1374	39833	35358	1.13x
1375	39894	35893	1.11x
1376	39852	35366	1.13x
1377	39880	36022	1.11x
1378	39829	35343	1.13x
1379	39891	35315	1.13x
1380	39844	35310	1.13x
1381	39892	35355	1.13x
1382	39844	35944	1.11x
1383	39805	35930	1.11x
1384	39813	35348	1.13x
1385	39863	35326	1.13x
1386	39830	35375	1.13x
1387	58874	40153	1.47x
1388	59736	55078	1.08x
1389	57155	37230	1.54x
1390	54456	35856	1.52x
1391	40672	36426	1.12x
1392	40697	36382	1.12x
1393	40549	35904	1.13x
1394	40653	35921	1.13x
1395	40594	36492	1.11x
1396	40678	35867	1.13x
1397	40623	36531	1.11x
1398	40598	36431	1.11x
1399	40668	58704	0.69x
1400	47350	42563	1.11x
1401	47410	55382	0.86x
1402	58387	37193	1.57x
1403	54854	35905	1.53x
1404	40593	36605	1.11x
1405	62662	41814	1.50x
1406	47469	42613	1.11x
1407	47559	55652	0.85x
1408	45419	40160	1.13x
1409	61007	41920	1.46x
1410	47373	42632	1.11x
1411	47360	41920	1.13x
1412	47313	41940	1.13x
1413	52287	60552	0.86x
1414	40657	35966	1.13x
1415	40622	36477	1.11x
1416	40591	35958	1.13x
1417	40598	39067	1.04x
1418	64750	54530	1.19x
1419	40586	35884	1.13x
1420	40566	35818	1.13x
1421	40575	36451	1.11x
1422	40651	35927	1.13x
1423	40624	36461	1.11x
1424	40547	35943	1.13x
1425	40611	36467	1.11x
1426	40625	36464	1.11x
1427	40596	36486	1.11x
1428	40566	36452	1.11x
1429	40605	36519	1.11x
1430	40579	36458	1.11x
1431	40577	36437	1.11x
1432	40598	36469	1.11x
1433	40622	36461	1.11x
1434	40568	35898	1.13x
1435	40627	35810	1.13x
1436	40628	36458	1.11x
1437	40585	36413	1.11x
1438	40594	36493	1.11x
1439	40604	36436	1.11x
1440	40618	36429	1.11x
1441	64966	41936	1.55x
1442	60883	35973	1.69x
1443	40595	35860	1.13x
1444	40609	35945	1.13x
1445	40651	35936	1.13x
1446	40636	35887	1.13x
1447	40662	35940	1.13x
1448	40574	36476	1.11x
1449	40571	35948	1.13x
1450	40616	35887	1.13x
1451	40615	36481	1.11x
1452	40632	36478	1.11x
1453	40640	35822	1.13x
1454	40551	35955	1.13x
1455	40523	36455	1.11x
1456	40642	35930	1.13x
1457	40595	59975	0.68x
1458	47400	41890	1.13x
1459	58268	52971	1.10x
1460	39870	36033	1.11x
1461	39898	35994	1.11x
1462	39844	35996	1.11x
1463	39880	35381	1.13x
1464	39835	35324	1.13x
1465	39836	35337	1.13x
1466	39834	36008	1.11x
1467	39845	35336	1.13x
1468	39828	36026	1.11x
1469	39890	35411	1.13x
1470	39874	35320	1.13x
1471	39835	35341	1.13x
1472	39853	36004	1.11x
1473	39820	36031	1.11x
1474	39849	35370	1.13x
1475	39845	35350	1.13x
1476	39865	35985	1.11x
1477	39853	35312	1.13x
1478	39867	35944	1.11x
1479	39848	35934	1.11x
1480	39884	35322	1.13x
1481	39825	35319	1.13x
1482	39814	35910	1.11x
1483	39773	36008	1.10x
1484	39899	35901	1.11x
1485	39875	35322	1.13x
1486	39848	35949	1.11x
1487	39831	35359	1.13x
1488	39897	35998	1.11x
1489	39842	35355	1.13x
1490	39855	72162	0.55x
1491	46610	54757	0.85x
1492	45552	40322	1.13x
1493	45755	40304	1.14x
1494	54846	35903	1.53x
1495	40557	35887	1.13x
1496	40607	35896	1.13x
1497	40584	36460	1.11x
1498	40566	36468	1.11x
1499	40523	35886	1.13x
1500	40617	35879	1.13x
1501	40634	36404	1.12x
1502	40635	35924	1.13x
1503	71168	42032	1.69x
1504	62416	42044	1.48x
1505	47454	51294	0.93x
1506	58024	35921	1.62x
1507	40644	35895	1.13x
1508	40604	35924	1.13x
1509	40637	35894	1.13x
1510	40627	36576	1.11x
1511	40630	35837	1.13x
1512	40610	35888	1.13x
1513	40618	36468	1.11x
1514	40574	35933	1.13x
1515	40637	36542	1.11x
1516	40664	35826	1.14x
1517	40625	35918	1.13x
1518	40593	35832	1.13x
1519	40591	36405	1.11x
1520	40585	35807	1.13x
1521	40588	36538	1.11x
1522	40603	36394	1.12x
1523	40592	35913	1.13x
1524	40638	36383	1.12x
1525	40580	36483	1.11x
1526	40602	36532	1.11x
1527	40595	36417	1.11x
1528	40635	35877	1.13x
1529	40651	35900	1.13x
1530	40620	36425	1.12x
1531	40593	35867	1.13x
1532	40544	59732	0.68x
1533	47421	41834	1.13x
1534	47370	42567	1.11x
1535	47396	41881	1.13x
1536	47380	42500	1.11x
1537	47338	42558	1.11x
1538	47400	41800	1.13x
1539	47443	42640	1.11x
1540	47479	55411	0.86x
1541	45448	40219	1.13x
1542	45428	40148	1.13x
1543	45482	40835	1.11x
1544	45469	40134	1.13x
1545	45485	40947	1.11x
1546	45550	40164	1.13x
1547	45429	40874	1.11x
1548	45502	40887	1.11x
1549	45478	40866	1.11x
1550	45449	40808	1.11x
1551	67190	37255	1.80x
1552	42165	49770	0.85x
1553	40617	36460	1.11x
1554	40601	35948	1.13x
1555	40589	35915	1.13x
1556	40600	36493	1.11x
1557	40582	36530	1.11x
1558	40546	36438	1.11x
1559	40558	35921	1.13x
1560	40618	35985	1.13x
1561	40668	35894	1.13x
1562	40660	36484	1.11x
1563	40555	36539	1.11x
1564	40585	36465	1.11x
1565	40599	36437	1.11x
1566	40609	36528	1.11x
1567	40594	36426	1.11x
1568	40599	36510	1.11x
1569	40505	36478	1.11x
1570	40629	36480	1.11x
1571	40620	36545	1.11x
1572	40617	36446	1.11x
1573	40607	35894	1.13x
1574	40548	36407	1.11x
1575	40611	35888	1.13x
1576	40585	36460	1.11x
1577	40687	36433	1.12x
1578	40630	36466	1.11x
1579	40553	36561	1.11x
1580	40598	35937	1.13x
1581	40565	35868	1.13x
1582	40593	36552	1.11x
1583	40613	35884	1.13x
1584	40611	36516	1.11x
1585	40606	36460	1.11x
1586	40534	36474	1.11x
1587	40617	36456	1.11x
1588	40639	36504	1.11x
1589	40623	36498	1.11x
1590	40559	35945	1.13x
1591	40619	35934	1.13x
1592	40641	54697	0.74x
1593	45514	54941	0.83x
1594	58220	74487	0.78x
1595	89436	60068	1.49x
1596	60725	54301	1.12x
1597	58216	35929	1.62x
1598	40608	35878	1.13x
1599	40675	35957	1.13x
1600	40670	36429	1.12x
1601	40567	36476	1.11x
1602	59356	41880	1.42x
1603	59731	35900	1.66x
1604	40551	35910	1.13x
1605	40620	36479	1.11x
1606	40640	35914	1.13x
1607	40657	35835	1.13x
1608	40557	36400	1.11x
1609	40648	35871	1.13x
1610	40658	35844	1.13x
1611	40547	35921	1.13x
1612	40551	35991	1.13x
1613	40675	35897	1.13x
1614	40657	35866	1.13x
1615	40605	35932	1.13x
1616	40607	36534	1.11x
1617	40595	35875	1.13x
1618	40654	35882	1.13x
1619	40619	35861	1.13x
1620	40617	36414	1.12x
1621	40599	35941	1.13x
1622	40552	35900	1.13x
1623	40641	35898	1.13x
1624	40623	36455	1.11x
1625	40677	36518	1.11x
1626	40580	36411	1.11x
1627	40590	36485	1.11x
1628	40649	36382	1.12x
1629	40685	35841	1.14x
1630	40589	35830	1.13x
1631	40653	35966	1.13x
1632	40673	35848	1.13x
1633	40581	36542	1.11x
1634	40654	35857	1.13x
1635	40615	36485	1.11x
1636	40625	35834	1.13x
1637	40544	35868	1.13x
1638	40605	35903	1.13x
1639	40660	35855	1.13x
1640	40667	36464	1.12x
1641	40571	36512	1.11x
1642	40623	36460	1.11x
1643	40598	36436	1.11x
1644	40605	80989	0.50x
1645	56750	35962	1.58x
1646	40657	36025	1.13x
1647	40566	35879	1.13x
1648	40630	35831	1.13x
1649	40561	35886	1.13x
1650	40630	36475	1.11x
1651	40588	35875	1.13x
1652	40599	35884	1.13x
1653	40624	36490	1.11x
1654	40614	36440	1.11x
1655	40644	36457	1.11x
1656	40561	35900	1.13x
1657	40610	35850	1.13x
1658	40613	36554	1.11x
1659	40717	36423	1.12x
1660	40661	36387	1.12x
1661	40589	36504	1.11x
1662	40605	36417	1.12x
1663	40623	36468	1.11x
1664	40674	35875	1.13x
1665	40584	59930	0.68x
1666	47419	41840	1.13x
1667	47396	41832	1.13x
1668	60874	35896	1.70x
1669	40657	35927	1.13x
1670	40669	35848	1.13x
1671	40585	36482	1.11x
1672	40560	36412	1.11x
1673	40566	36004	1.13x
1674	40690	35930	1.13x
1675	40586	36520	1.11x
1676	40621	35827	1.13x
1677	40509	36517	1.11x
1678	40550	36496	1.11x
1679	40634	35850	1.13x
1680	40573	35901	1.13x
1681	40637	35905	1.13x
1682	42713	46701	0.91x
1683	40652	35966	1.13x
1684	40649	35901	1.13x
1685	40598	35929	1.13x
1686	40675	35940	1.13x
1687	40605	35882	1.13x
1688	40638	36446	1.12x
1689	40671	55715	0.73x
1690	46548	41209	1.13x
1691	52211	52763	0.99x
1692	40642	36500	1.11x
1693	40633	36487	1.11x
1694	40590	35849	1.13x
1695	40548	35887	1.13x
1696	40573	35932	1.13x
1697	40559	35895	1.13x
1698	40586	35893	1.13x
1699	40564	35854	1.13x
1700	40559	36428	1.11x
1701	40573	35856	1.13x
1702	40585	35905	1.13x
1703	40608	35840	1.13x
1704	40590	36478	1.11x
1705	40615	36398	1.12x
1706	40611	36477	1.11x
1707	40626	35976	1.13x
1708	40543	35855	1.13x
1709	40590	36417	1.11x
1710	40555	36500	1.11x
1711	40655	35840	1.13x
1712	40557	35831	1.13x
1713	40655	35832	1.13x
1714	40604	36504	1.11x
1715	40636	36461	1.11x
1716	40595	36526	1.11x
1717	40577	36410	1.11x
1718	40542	36471	1.11x
1719	40668	36436	1.12x
1720	40633	36448	1.11x
1721	40602	35874	1.13x
1722	40598	36498	1.11x
1723	40539	35885	1.13x
1724	40600	35972	1.13x
1725	40588	35863	1.13x
1726	40634	35847	1.13x
1727	40628	44287	0.92x
1728	52647	52010	1.01x
1729	40635	36472	1.11x
1730	64193	41966	1.53x
1731	56222	35888	1.57x
1732	63554	41832	1.52x
1733	79943	42014	1.90x
1734	60409	36037	1.68x
1735	60825	50888	1.20x
1736	58038	35944	1.61x
1737	40586	35951	1.13x
1738	40704	35969	1.13x
1739	40614	36491	1.11x
1740	40527	35948	1.13x
1741	40620	35920	1.13x
1742	40591	36423	1.11x
1743	40533	36541	1.11x
1744	40543	35959	1.13x
1745	40613	35922	1.13x
1746	40648	35881	1.13x
1747	40571	35862	1.13x
1748	40582	36402	1.11x
1749	40595	35994	1.13x
1750	40641	35923	1.13x
1751	40622	36390	1.12x
1752	40618	35879	1.13x
1753	40612	35936	1.13x
1754	40700	36431	1.12x
1755	40622	36421	1.12x
1756	40589	36407	1.11x
1757	40653	35907	1.13x
1758	40653	36449	1.12x
1759	40628	35871	1.13x
1760	40617	36521	1.11x
1761	40603	35867	1.13x
1762	40584	36449	1.11x
1763	40595	35870	1.13x
1764	40608	36497	1.11x
1765	40617	35852	1.13x
1766	40645	36525	1.11x
1767	40626	36475	1.11x
1768	40562	35884	1.13x
1769	40669	35870	1.13x
1770	40618	36524	1.11x
1771	40583	36480	1.11x
1772	40592	35891	1.13x
1773	40644	36455	1.11x
1774	40601	35905	1.13x
1775	40598	36469	1.11x
1776	40596	36434	1.11x
1777	40610	36492	1.11x
1778	40639	55976	0.73x
1779	47379	56013	0.85x
1780	45445	40246	1.13x
1781	78104	41830	1.87x
1782	47400	51566	0.92x
1783	55796	35988	1.55x
1784	40700	35827	1.14x
1785	40577	35852	1.13x
1786	40536	35931	1.13x
1787	40583	35937	1.13x
1788	40564	35872	1.13x
1789	40605	35854	1.13x
1790	40619	35918	1.13x
1791	40560	35877	1.13x
1792	40572	35907	1.13x
1793	40653	35931	1.13x
1794	40662	36478	1.11x
1795	40578	35891	1.13x
1796	40570	36434	1.11x
1797	64760	42069	1.54x
1798	57707	35960	1.60x
1799	40683	35911	1.13x
1800	40547	35995	1.13x
1801	40643	35961	1.13x
1802	40637	36557	1.11x
1803	40580	36522	1.11x
1804	40575	35930	1.13x
1805	40597	36435	1.11x
1806	40648	35831	1.13x
1807	40602	35916	1.13x
1808	40603	35888	1.13x
1809	40525	35928	1.13x
1810	40646	36498	1.11x
1811	40625	36456	1.11x
1812	40560	35866	1.13x
1813	40587	35918	1.13x
1814	40594	35949	1.13x
1815	40587	36470	1.11x
1816	40658	35886	1.13x
1817	40630	35858	1.13x
1818	40660	36475	1.11x
1819	40610	36519	1.11x
1820	40634	36469	1.11x
1821	40655	35898	1.13x
1822	40707	63764	0.64x
1823	63345	58901	1.08x
1824	62678	58459	1.07x
1825	49573	50798	0.98x
1826	40619	35946	1.13x
1827	40609	35820	1.13x
1828	73186	52963	1.38x
1829	40671	36508	1.11x
1830	40653	36480	1.11x
1831	40597	36479	1.11x
1832	40677	35913	1.13x
1833	40572	35971	1.13x
1834	40613	36540	1.11x
1835	40586	36482	1.11x
1836	40632	36502	1.11x
1837	40641	36426	1.12x
1838	40555	41373	0.98x
1839	69930	51825	1.35x
1840	40736	36464	1.12x
1841	40619	36492	1.11x
1842	40619	36535	1.11x
1843	40571	35915	1.13x
1844	40651	35838	1.13x
1845	40632	35994	1.13x
1846	40642	36516	1.11x
1847	40576	36425	1.11x
1848	40616	41039	0.99x
1849	52283	51232	1.02x
1850	40632	35971	1.13x
1851	40695	35962	1.13x
1852	40621	35874	1.13x
1853	40710	35910	1.13x
1854	40573	35871	1.13x
1855	40627	36550	1.11x
1856	40561	35896	1.13x
1857	40650	35829	1.13x
1858	40600	35894	1.13x
1859	40631	36348	1.12x
1860	40595	36457	1.11x
1861	40553	36529	1.11x
1862	40651	36429	1.12x
1863	40595	36405	1.12x
1864	40645	36492	1.11x
1865	67654	54880	1.23x
1866	66696	55579	1.20x
1867	40721	36032	1.13x
1868	66316	58105	1.14x
1869	66071	35411	1.87x
1870	60506	42024	1.44x
1871	60579	48289	1.25x
1872	60762	35896	1.69x
1873	40620	35999	1.13x
1874	40614	35948	1.13x
1875	40595	35970	1.13x
1876	40718	36550	1.11x
1877	40601	36469	1.11x
1878	40590	36521	1.11x
1879	40656	36409	1.12x
1880	40565	36473	1.11x
1881	40573	35924	1.13x
1882	40562	35988	1.13x
1883	40566	36510	1.11x
1884	40568	36442	1.11x
1885	40612	36506	1.11x
1886	40580	35876	1.13x
1887	40587	35898	1.13x
1888	40573	35851	1.13x
1889	40606	35904	1.13x
1890	40609	35860	1.13x
1891	40553	36509	1.11x
1892	40642	35890	1.13x
1893	40570	35939	1.13x
1894	40647	36494	1.11x
1895	40663	35856	1.13x
1896	40611	36483	1.11x
1897	40624	36495	1.11x
1898	40569	36550	1.11x
1899	40675	35958	1.13x
1900	40635	35847	1.13x
1901	40688	36347	1.12x
1902	62449	41910	1.49x
1903	60023	53359	1.12x
1904	55539	35951	1.54x
1905	40606	35893	1.13x
1906	40645	36495	1.11x
1907	40644	35846	1.13x
1908	40604	35881	1.13x
1909	40595	36470	1.11x
1910	40566	36490	1.11x
1911	40633	35888	1.13x
1912	40601	35928	1.13x
1913	40554	35807	1.13x
1914	40619	35989	1.13x
1915	40563	35865	1.13x
1916	59444	41894	1.42x
1917	47372	54453	0.87x
1918	45525	73530	0.62x
1919	56240	50480	1.11x
1920	39835	35411	1.12x
1921	39839	35954	1.11x
1922	39875	35298	1.13x
1923	39833	35305	1.13x
1924	39841	35325	1.13x
1925	39848	35998	1.11x
1926	39841	35379	1.13x
1927	39827	35412	1.12x
1928	39854	35295	1.13x
1929	39864	35323	1.13x
1930	39869	35971	1.11x
1931	39893	35352	1.13x
1932	39848	35924	1.11x
1933	39883	35927	1.11x
1934	39843	35315	1.13x
1935	39868	35390	1.13x
1936	39805	35947	1.11x
1937	39901	35420	1.13x
1938	39883	35372	1.13x
1939	39872	35927	1.11x
1940	39820	35964	1.11x
1941	39836	36039	1.11x
1942	39869	35335	1.13x
1943	39828	35966	1.11x
1944	39812	35396	1.12x
1945	39838	35972	1.11x
1946	39867	35362	1.13x
1947	39916	35913	1.11x
1948	39818	35997	1.11x
1949	39887	35966	1.11x
1950	39889	35327	1.13x
1951	39843	35398	1.13x
1952	39866	36004	1.11x
1953	39870	35351	1.13x
1954	39898	35379	1.13x
1955	39800	35347	1.13x
1956	39886	35457	1.12x
1957	39814	36015	1.11x
1958	45060	35946	1.25x
1959	40583	35950	1.13x
1960	40563	35971	1.13x
1961	40610	36506	1.11x
1962	40524	36471	1.11x
1963	64984	41900	1.55x
1964	47370	41864	1.13x
1965	60290	40176	1.50x
1966	55773	40262	1.39x
1967	45557	55884	0.82x
1968	47436	42593	1.11x
1969	47357	42640	1.11x
1970	47337	41892	1.13x
1971	47413	42465	1.12x
1972	47362	41862	1.13x
1973	60709	40225	1.51x
1974	45537	40224	1.13x
1975	45548	40828	1.12x
1976	45484	40141	1.13x
1977	45410	40247	1.13x
1978	45466	40172	1.13x
1979	45504	40818	1.11x
